text,label
"tak ber ac, kamar 2x2, air panas ga ada cma pagi itu pun ga panas.ga boleh makan minum dikamar pdhl dkasih snack n minum, kotor sprey denda 100.000.. mau libur atau takut kena denda?",0
tempatnya enak bersih receptcionisnya ramah,1
tidak ada sabun di dalam kamar,0
"Kamar banyak nyamuk, dapat kamar yg susah sinyal provider t*lkoms*l, sinyal wifi hotel juga tidak dapat. Ac berisik. Exhaust fan kamar mandi nya mati.",0
Cukup..... Lumayan..... Sesuai budgetlah......,1
"kamar nya dikasih biasa aja .. yang terjelek di Vihan Suites , kalau mao murah iya terima aja .. tp kalau bener2 mao kamar yg bagus , mending book di Traveloka Vihan Suites aja",0
Untuk ditingkatkan kembali kebersihannya,0
agak sedikit kumuh,0
"kasurnya kotor dan gatel, tidak ada tissue, lantai lengket, air dikamar mandi asin dan lengket..bad",0
 sprai kotor n byk kecoak kecil yg lainnya ok,0
kurang persiapan untuk melayani atau dalam menyiapkan kamar yg akan di gunakan dan kebersihan dari kamar sangat kura karena banyak sekali debu di tempat tidur,0
"Belum ciri airy nih pdhl pesan pke airy tp gak dpt Snack,  gak sama pokoknya ky airy yg lain..  Jaringan internet susah sekali..  Makanan lumayan..  Jaringan tv baik..  ",0
Dikasih kamar yang standart tidak sesuai dengan yang saya pesan. katanya sudah full padahal masih ada kamar kosong yang deluxe double. karena  sudah pengen istirahat. mau tidak mau terima saja yang di kasih. ,0
tidak dikasih handuk...alasan handuk habis smua.dijemur.tapi sampe sore ga dikasih handuk.,0
wastafel bocor..shower gak dingin.. makanan n air mineral tidak di isi ulang...padahal saya menginap 2 malam..motor dipindahkan secara paksa tanpa sepengetahuan saya..emang kalo motor saya rusak mau tanggung jawab ??,0
"sudah 2x menginap disini tapi kali ini dpt kamar yg kurang bersih, kloset jg ga begitu bersih, bedny terasa per nya, tempat sampah rusak, sampe showerpun agak macet airnya,, cuman pelayanan ttp ramah..",0
Airnya agak bau dan ribut,0
Kebersihan kurang memuaskan. fasilitas tidak berfungsi dengan baik. entah hanya kamar saya atau yang lain juga sama,0
"Dekat dengan airport, untuk urusan bisnis cukup nyaman",1
"sangat2 mengecewakan, wifi mati, bising, tidak diberi selimut ",0
tidak sebanding dengan harganya,0
Wifi gk nyampe lantai atas,0
"kamar sedikit kotor, water heater tidak berfungsi ",0
"kamar bersih, harga sangat terjangkau, fasilitas ckup lengkap untuk harga segitu",1
The venue need a bit of rejuvenation. No amenities and coffee maker. Breakfast was mediocre. You need to choose between coffee or orange juice,1
"lumayan,tapi kurang bersih",0
"pengalaman nginap pertama kalinya: gak ada air ,ga bs mandi, buang air, gosok gigi. gak nyaman jadinya. ",0
"Seperti losmen, pemandangan sekitar sawah, viewnya mantap, ada onthel gratis kalau mau keliling-keliling daerah ini, tempat makan agak jauh.",1
sebetulnya secara kebersihan dan fasilitas kamar ok. sygnya peraturan deposit yg mengharuskan kt deposit 300rb cukup menyulitkan. selain itu setiap jam 11 kt akan dibangunkan security utk bersiap check out kalau lewat dr jam 12 lsg didenda 225k. berbeda dg bbrp airy lainnya yg pasti memberikan toleransi late check out. Dan karyawan kurang ramah.,0
"kurang bersih, di luar ekspektasi",0
"ternyata kos- kosan..kamar ny sempit dan kurang bersih..spray, selimut dan handuk jorok..
",0
"(-) Staffnya kurang memperhatikan tamu, keadaan kamarnya banyak debu dan bau apek serta kamar mandinya kotor (masih ada sisa handuk bekas tamu lain).
(+) lokasi strategis ",0
Serasa di kosan,0
"kamar mandi kurang proper, air tidak deras.
lampu kamar dan kamar mandi kurang terang...
tv 14"" biasa tanpa remot.
",0
"Kamar sempit buat berdua,  apalagi saya bawa anak,  ",0
toiletnya kotor,0
"Deket dengan bandara, pantai, mall dll..tpi sayangnya AC kmr agak bermasalah..mungkin krn pas lgi renovasi mknya bgtu..",0
no wifi ,0
"alatnya agak bingung, ikutin MAPS yg disediakan tapi malah gak ketemu tempat tujuan, akhirnya nanya2 baru ketemu, overall ok",0
"saya diberi kamar P2
silahkan check kondisi kamar P2 di lokasi tersebut
terima kasih",0
"Sangat tidak memuasakan. Kamarmandi mampet. Bau pesing. Tidak ada peralatan mandi,  bantal keras. ",0
Kayak kost2an & aromanya kamper (kapur barus),0
"Sudah 2 kali ini. Kamar luas, harga terjangkau, bersih, nyaman. Recommended.",1
"untuk d perhatikan lagi perlngkpan d dlamnya...seprti handuk,, sabun .... mksh",0
Menu sarapan yang kurang memuaskan. Tidak ada lift untuk naik ke atas. Suasana hotel agak kurang nyaman.,0
"Tempatnya di depan bengkel las, berisik sepanjang hari. Penjaga sangat tidak ramah, tidak mau banyu angkat barang, dorong pagar, wajah bermuka masam, menunjuk sesuatu hanya dengan mulut. Kain daleman malah dibalikin org laundry dlm keadaan kotor semuanya. Air minum dan cemilan tidak diberikan setiap hari padahal saya menginap 13 malam. Mengecewakan",0
"Kamar nya lumayan, wifi nya gak nyampe sampai kamar saya, kamar mandi bau, jorok ",0
"Kebersihan kamar mandi, sangat berbau pesing pada saat kami datang. Wifi tidak ada di kamar, banyak nyamuk, dan lemari berdebu. Cek in jam 14.30 masih di suruh tunggu karena kamar blm siap. ",0
"Tidak di lengkapi kebutuhan mandi seperti sikat, odol, sabun, over all kebetsihan payah hampir di semua are hotel yg paling penting air panas tidak ada di complain low respon terkesan gak perduli tv juga tidak ada tolong di tindak lanjuti oleh pihak airy",0
"Kamarnya luas dan nyaman. Tetapi untuk kamar yang saya tempati (310) saluran Pembuangan air di kamar mandi agak mampet,jadi setelah mandi air menggenang Lantai. Untuk pelayanan agak kurang nyaman. Dengan waktu check-out yang ditetapkan jam 12 kita sudah ditelepon dari resepsionis jam 11 dengan pertanyaan apakah mau extend dan lain-lain dan petugas yang mau membersihkan kamar sudah berdiri mondar mandi di depan kamar jadi seolah-selah kita disuruh segera pergi.",1
pelayanan kurang nyaman,0
kamar mandi kurang bersih.. banyak potongan rambut bekas penginap terdahulu berhamburan di kamar 205.,0
"keran air panas tidak berfungsi ??, yang lain lumayan",0
"nggak sesuai dengan di gambar..!
hotel yg nggak di rawat lalu numpang app airy..tapi tidak di fasilitasi standart airy",0
"kamar 209 tidak lembab dan bau,  tetapi kebersihan ruangan ,lemari bau dan atasnya banyak debu dan  kamar mandi kotor berdebu, juga spt gayung dan ember sangat kotor krn tdk pernah dicuci.... ",0
"Pelayanan bagus, ramah, bersih Dan nyaman",1
"Utk kebersihan ya lumayan bersih, tp utk keramahtamahan karyawan FO kurang semua. Tdk di jelaskn fasilitas apa aj yg di dpt.",0
"pelayanan awal mengecewakan Krn di reception tidak ada petugas yg menunggu dan kamar kurang bersih,masih ada remahan di pojok2 dinding kamar",0
"tidak disediakan selimuut, handuk hanya 1, padahal booking untuk 2 orang",0
Lumayan dengan harga murah fasilitas oke dan pelayanan ramah.,1
"gak dikasih handuk, gak ada keset kaki jadi kalo abis mandi becek-becek..gak dikasih air mineral,untung samping alfamart jadi bisa langsung beli yg gak ada..
kalo ada mau nginep disini harap bawa perlengkapan mandi sendiri, soalnya gak dikasih, dan bawa onepush buat nyemprot kamar, soalnya banyak semut.pengharum ruangan abis tapi gak diganti-ganti.",0
Kasurnya kena kotor sedikit aja diminta 100rb.  Yaah enggak lagi lagi deh ,0
"agak kurang bersih, akses masuk juga agak susah , saat malam pintu sdh di tutup
",0
Kamar besarnya pas-pasan sekitar 2 kali tapi bersih dan yang paling istimewa karena kita bisa diantar ke bandara gratis. Jadi kalau saya berangkat agak sore atau sudah selesai kerjaan tinggal tunggu pulang dari Medan. Saya pilih hotel ini.,1
"sy sudah bbrp kali stay di deritz. kamarnya luas bersih, ada jendela, air panas, ac dingin. cm sayangnya pelayanan breakfast sangat mengecewakan. breakfast start jam 8, dulu ada 2 menu, skrg cuma 1 menu. porsinya jg tdk sesuai standar normal. klo hanya untuk tidur, deritz ??????",0
"kamarnya kecil bgt, kaya sarang burung
",0
"lokasinya srategis cuma kebersihannya kurang, kamar mandinya kotor, bed cover juga kotor. mohon kebersihannya ditingkatkan lagi ",0
handuk nya kurang bersih,0
Kamar tidak bisa di jangkau wifi. Dinding kamar jamuran. ,0
Tempat ny lumayan  pelayanan B aja,0
"kurang baik, rameee",0
"sering penuh,jadi keburu buru dapat kamar pojokan pula",0
Tidak seperti review ,0
"Tempatnya bersih. Difasilitasi dengan sarapan. Tapi karena di tempat ramai, seharusnya petugas penginapan lebih tahu dan menguasai wilayahnya sehingga tamu tidak disulitkan untuk mencari parkiran.",0
"kamar mandi kurang bersih. shower air hangat tdak berfungsi.
kamar ok.",0
"toilet tidak layak, kamar redup, tv tidak ada chanel, ruang tunggu kotor sekalu. bahkan ada tikus banyak.",0
"Lumayan, tapi numpang tidur doang.",1
"air nya Asin, karyawan tidak ready . ane check in ga ada selimut. karyawan ga tepat dlm kerja",0
"Penggunaan AC tipe lama, kondisi tampilan TV yang banyak semutnya atau tidak jelas dan air yang kelu",1
"Sprei dikamar kurang bersih, bikin kukit adik saya merah2, tapi selain itu bagus ??",0
"bathroom is unclean and the door's broken, the bedding is rather dirty, the best thing about the room is spooky",0
tidak dapat snack gratisnya,0
"pintu kamar mandi tidak bisa ditutup, sangat menggangu ketika berada didalam kamar mandi",0
"AC nya ngak dingin, ngak ada air panas, wifinya lemot di komolain diam aza, cuek",0
sangat mengecewakan. pelayanan sangat buruk. jangan pernah mau untuk tinggal di tempat ini. menyesal !,0
"dr sekian kali menginap di Airy, baru kali ini saya tidak menerima makanan ringan dan air mineral",0
Banyak peraturan yg tidak relevan.,0
"Clean room, staff is friendly, hot and cold shower, TV LCD, snack and breakfast included",1
"tidak ada lift, utk yg bawa koper besar susah untuk naik dan kebetulan dpt kamar lantai 3.
sandal jg tidak tersedia langsung.
masuk hotel lgsg bau rokok",0
seram aja sih ,0
"kamar kotor, pelayanan kurang baik. minta kamar di bersihkan namun tidak di respon2 ,di protes malah di jawab "" kamar murah"" jd minimal nginap 2 malam baru bs di bersihkan",0
kamar silau,0
suasana lantai 1 nya akward,0
Msh renovasi,0
"resepsionis nya kurang ramah min, makanan juga agak kurang rasanyaa
",0
perlengkapan toilet kurang dilengkapin..,1
Tidak ada air mineral di kamar,0
"kamarnya unik, rapi, tapi kebersihannya kurang dan pada saat saya menginap di sana, ada masalah dengan airnya, airnya kecil sekali sehingga untuk mandi pun susah",0
"sarapannya kurang, nasi dapat nasi kering keras, tidak ada lift
",0
"Menyenangkan, pelayanannya baik",1
"Bersih dan nyaman, tapi AC nya kurang dingin dan juga bocor. ",1
Penjaga nya kaga ada ramah ramah nya.!! Yg tua kecil. Kamar sih perfect cuma satu penjaga nya aja diajarin sopan santun kita menyewa bayar bukan numpang. malah dibentak" dan suruh nyari kamar sendiri airy jd jelek image nya cuma karna penjaga doang yg slalu kurang ramah!  Thx,0
"Hotel paling parah yang pernah disinggahi. AC bocor sampai banjir ga diperbaiki.Minta ganti kamar lain ga boleh.Saya minta sedikit aja ganti rugi ga mau.Dan saat saya complain, staff nya bilang ""bingung"", katanya ini baru terjadi hari ini.Padahal pas saya masuk, dah ada bekas tetesan AC,berarti hari hari sblum saya check in itu AC dah bocor. Parahh",0
"ktp saya tertinggal tapi saya tidak sadar hampir dua hari tetapi pihak hotel tidak menelepon sama sekali sampai saya sendiri yg meneleponnya
breakfastnya nasi goreng, biasa aja dan porsinya setengah",0
"Air panasnya kadang nyala kadang mati.
Tidak ada tv kabel, hanya tv domestik saja",0
"kamar lembab, tembok basah, karena jendela bocor, shower tidak ada pengaitnya di tembok",0
Baru jam 9 tp sarapannya sdh habis dan tidak diusahakan untuk dibuatkn penggantinya. kecewa..,0
"dari sisi keamanan dan kebersihan, sangat baik. pelayanan juga.kamar yg minimalis tp nyaman.",1
"kurang bagus pelayanan nya
air minumnya diminta baru diberikan ndak disiapkan air minum nya",0
lampu mati lama bgt,0
"Kamar mandinya kecil banget, dan air panasnya mati",0
"Bersih dan ramah pelayanannya, sangat memuaskan. Harga terjangkau. Kalau ke Jakarta adalah tempat terbaik.",1
"sbnrnya fasilitas lumayan stndart sm hrganya tp ac kamar g dingin..udh manggil pegawai hotel berkali2 tp mrk dtg cuma ngecek doank tp malah g ada yg benerin...hufft kecewa, alhasil kamar bau lembab,tdur gerah terutama bayi sy..yg biasa pke ac jadinya tdur smpe keringetan..baju anak sy bukain deh..kasian jd g nyenyak krn gerah.",0
aroma kamar dan kamar Mandi sangat tidak enak,0
tidak ada air panas. kalo pakai mobil kurang di rokemendasikan. bayar 10rb / hari.,0
"breakfast kehabisan, pelayanan kurang memuaskan",0
"cemilannya jangan itu mulu lah, trus handuknya juga disiapinnya harusnya 2 kan tamunya 2 org, handuknya jga kadang bau apekkk, aliran airnya jga trllu kecil",0
"ac berisik
kmr mandi kurang bersih",0
kamar tua yg benar2 menyedihkan,0
"kamar sesuai dengan foto, bagus bersih nyaman, dan kebetulan memang airy yang saya pesan lokasinya di depan kosan temen saya jadi saya sudah tau persis dimana dan bagaimana kondisi lingkungannya, staff hotelnya juga ramah, cuma memang benar tidak tersedia air panas saja di kamar mandinya karena keterbatasan daya listrik yang ada, selain itu sih recomended banget untuk ditinggali. MANTULLL!!",1
"Nyaman kok, air bersih, kamar bersih",1
fasilitas kamar mandi kurang dan fasilitas airy tdk tiap hari diberikan....lokasi strategis n deket ma pantai.....lokasi ok tp fasilitas rang,0
tidak ada snack dan air minum seperti biasanya. dan tdk ada breakfast.  kl bs ke depannya ada breakfast. thx,0
"kamar agak kotor, dan terlihat kurang bersih , berisik",0
"receptionis tdk atand by di hotel..
",0
"Pelayanan ramah, kamar bersih hanya AC tidak dingin, tidur jadi keringetan , tadinya mau istirahat nyaman jadi ga bisa tidur karena panas",0
lampu kamar suram,0
Perlu bnyk renovasi krn bngunan tua dan agak sedikit suram suasana nyaa...,0
jauh ,0
Cukup nyaman saya bermalam 6 hari dengan anak2 sy....orang2pengurus di hotel ini ramah 2 dan menyenangkan....,1
gada tempat smoking nya??,0
Fasilitas yang di berikan tidak sesuai ekpetasi. ,0
fasilitas buruk. kamar jorok dan tidak ada handuk!#baru pertama cobain Airy#,0
"panas ac ga berguna. dari cek in bilang ke CS iya2 pak nnti sedang dipanggilkan teknisinya, sampe chek out teknisinya g dateng2,. ",0
"kamar kotor 
handuk dan sprei seperti bekas tamu sebelumnya",0
kamar kotor...air asin...keran air banyak rusak....,0
"tidak ada fasilitas airy room nya, kamar cukup besar tapi hampa, shower tdk ada hot nya, ",0
"wifi kurang kenceng , susah sinyal (entah karena kamar nya di bawah) , tapi sisa nya bagus sih .",0
"Kamarnya beda jauh dengan yang digambar. Pas masuk kamarnya suram, gelap, lembab. Sprei, selimut, dan sarung bangar kusam dan terlihat banyak noda seperti ngga diganti. Kamar mandi juga seperti tidak terawat. Wifi bapuk. Temen saya di kamar sebelah di bantalnya ada kecoa. Kecewa banget ga sesuai dengan yg ditampilkan di airy apps nya :(",0
"kamar 309 panass... ac nya tak dingin..?? pdahal sblum chek in sdh konfirmasi dng petugasnya.. apakah ac nya bener?? jwb nya iya...
stelah tdur 1x24 jam trnyata ac non cool",0
Air bau. Kasur sama sekali ga nyaman. Tv kecil bgt masih tabung dan remotnya rusak !!!! Kasur gatel bgt. Kecewa banget parah. Saya check in cmn sekitar 3 jam. Ga kuat mau istirahat di tempat kaya gitu,0
"1. Jangan bawa mobil pendek karena parkir cm ada di basement dan curam sekali. 
2. Ga perlu senyum, krna staff disini jg pelit senyum
3. Jam 8 pagi kamar udah diketok2 mau dibersihkan, annoying banget.
4. Fasilitas standar n lokasi di jalan ramai, Hati2 buat yg bawa anak2.",0
kamar yang diberikan tidak sesuai dengan yang ditawarkan di airy room.,0
TEMPATNYA AGAK KOTOR,0
tidak sesuai dengan gambar,0
"Wastafel kamar mandi sering mampet.
Peralatan mandi cuman dpat 1 set.
Untuk cleaning room nya cuman dirapiin tdk diganti badcovernya",0
sinyal telkomsel kurang bagus di dalam kamar,0
"Kamar tidur bersih, kamar mandi bersih. Kami menginap 6 malam. tiap hari di bersihkan. handuk dan peralatan mandi di kasih baru. Cuma sendal kamar saja tidak dikasih. Sarapan saya kurang selera. kami malah sering pesan di restonya. lumayan murah dan enak. Akomodasi mudah, Bisa naik angkot dari depan hotel.",1
Syariah. Tidak dijelaskan diawal. Kecewa harusnya nama diberi syariah biar orang tidak merasa ditipu,0
"sangat tidak nyaman, 
lemari kotor sangat bedebu, bahkan da kecoa di dalam kamar.. listrik sering mati,,,  
maaf buknya menjelek jelekan,  tpi itu yg saya rasakan.. 
mudah mudahan menjadi motivasi untuk lebih baik.. 
terima kasih ",0
"TV gada gambarnya. Menginap 2 malam tapi untuk ganti handuk dan sabun harus diminta dulu dan dapat penolakan. Sprei
nya juga kotor. Beda tempat beda pelayanan. Untuk keadaan kamar dan fasilitas, Tebet utara lebih baik dibanding ini.",0
Shower tidak berfungsi,0
"tempat parkir kurang memadai.
seprai nya jg....",0
Sprei kusam kayak ga dicuci berbulan bulan.. kasur juga tdk bersih. Channel nya kurang bagus.. pelayanan lumayan baik.,0
